Company,Company_ID,Year,Total equity,Total assets,Receivables,BookLev(Debt_ratio),Mkt(Debt_ratio),Profitability ratio,Size (ln_total assets),Tangible_ratio (Fixed Asset ratio),Effective tax rate,Liquidity ratio,Asset_turn over,Change in Receivables,Current Asset,PPE,Total liabilities,Current Liabilities,Cashflow from operations,operating expenses,Revenue,Change in Revenue,Gross Profit,Operating Profit,Profit before tax,Net income,Auditor,Audit fee,Audit days,TAC,Rule of law,Financial sector rating,Institutional quality,Macroeconomic Mgt.,Accountability and corruption,Profit Tax
CROWN BERGER GhanaLTD,6,2008,866528000.0,2100571000,486638000,1.0,0.707954470005888,0.07380564617906274,21.465475049478293,0.22410001851877417,0.42448434057002493,1.1305682308458131,0.9149613446798354,486638000.0,1286633000,470738000,2100571000.0,1138041000,-215524000.0,692999000,2295803000,2295803000.0,802699000,155034000,110732000,63728000,Ernst & Young,35000.0,120.0,279252000,2.5,3.5,2.5,3.5,3.0,21.4
CROWN BERGER GhanaLTD,6,2009,998670000.0,1985184000,753955000,0.5270760795976595,0.5116559161237606,0.10247412834276319,21.408977442003735,0.22613672082789305,0.2600918657496294,1.4463964602646249,0.8055154638547788,267317000.0,1285346000,448923000,1046343000.0,888654000,411082000.0,-735716000,2464489000,168686000.0,884277000,203430000,205735000,152225000,Ernst & Young,35000.0,111.0,-258857000,2.5,3.0,2.5,3.0,3.0,20.9
CROWN BERGER GhanaLTD,6,2010,1121275000.0,2167618000,985882000,0.4551143236492777,0.4680326161679371,0.07101481903176667,21.496894705736906,0.1942118030021895,0.3443707732825135,0.15527944536488825,0.7265825228789806,231927000.0,150331000,420977000,986514000.0,968132000,263552000.0,-1023299000,2983306000,518817000.0,1141406000,153933000,226683000,148620000,Ernst & Young,40000.0,111.0,-114932000,2.5,2.5,2.5,3.0,3.0,21.0
CROWN BERGER GhanaLTD,6,2011,1313055000.0,2452526000,809891000,0.46461118047270444,0.46461118047270444,0.11423079714547368,21.620384350774714,0.240013765399429,0.2953096877528442,1.5524640522938151,0.6447620767717492,-175991000.0,1627816000,588640000,1139471000.0,1048537000,118649000.0,-1042975000,3803769000,820463000.0,1289729000,280154000,242244000,170707000,Ernst & Young,42000.0,114.0,52058000,2.5,2.5,2.5,3.0,3.0,21.0
CROWN BERGER GhanaLTD,6,2012,1467565000.0,2538672000,892895000,0.4219162617305426,0.4219162617305426,0.12634204024781462,21.654906946605497,0.237389075863286,0.34322298681674096,1.64179613286382,0.5837480917662949,83004000.0,1680797000,602653000,1071107000.0,1023755000,267648000.0,-1121883000,4348917000,545148000.0,1400078000,320741000,264047000,173420000,Ernst & Young,45000.0,120.0,-94228000,2.5,2.5,2.5,3.0,3.0,21.0
CROWN BERGER GhanaLTD,6,2013,1680749000.0,3196398000,1326533000,0.4741740546702882,0.4741740546702882,0.12158623550634183,21.88529038776047,0.010148923882445177,0.33357598679072675,1.4802825563876707,0.6386066363266389,433638000.0,2221500000,32440000,1515649000.0,1500727000,-112543000.0,-1411040000,5005269000,656352000.0,1722071000,388638000,358536000,238937000,Ernst & Young,49000.0,119.0,351480000,2.5,3.5,3.5,4.0,3.0,33.2
CROWN BERGER GhanaLTD,6,2014,1862991000.0,4292888000,1925597000,0.5660285104107072,0.5660285104107072,0.10224841645065047,22.18022553686645,0.00922269577030661,0.3750138745400056,1.2983168465450323,0.7395271829411968,599064000.0,3148382000,39592000,2429897000.0,2424972000,-329181000.0,-1917096000,5804909000,799640000.0,2227077000,438941000,351363000,219597000,Ernst & Young,51500.0,120.0,548778000,2.5,4.0,3.5,4.5,3.0,33.2
CROWN BERGER GhanaLTD,6,2015,2080217000.0,5144409000,2311704000,0.5956353781357586,0.5956353781357586,0.11898762326245833,22.36117633082983,0.21055129947871562,0.405418013614024,1.3137068460832102,0.8056740061116102,386107000.0,3749699000,1083162000,3064192000.0,2854289000,227051000.0,-2149953000,6385224000,580315000.0,2548795000,612121000,456588000,271479000,Ernst & Young,55000.0,119.0,44428000,2.5,4.0,3.5,4.5,3.0,33.2
CROWN BERGER GhanaLTD,6,2016,2375433000.0,5715520000,2118440000,0.584388996976653,0.584388996976653,0.1293906766138514,22.466451118680393,0.19550032193046302,0.3407454697245003,1.1834214568899302,0.8497185999933397,-193264000.0,3660777000,1117386000,3340087000.0,3093384000,293254000.0,-2068138000,6726368000,341144000.0,2634210000,739535000,407260000,268488000,Ernst & Young,59000.0,144.0,-24766000,2.5,4.0,3.5,4.0,3.0,32.4
CROWN BERGER GhanaLTD,6,2017,2674301000.0,6451222000,2690397000,0.5854582279140293,0.5854582279140293,0.11083001019031744,22.587535407173654,0.17327073847404414,0.3421115533913456,1.2621395999317315,0.9499665660383693,571957000.0,4414905000,1117808000,3776921000.0,3497953000,-298057000.0,-2085912000,6790999000,64631000.0,2506391000,714989000,506215000,333033000,Ernst & Young,62000.0,120.0,631090000,3.0,4.0,3.5,4.5,3.0,27.4
CROWN BERGER GhanaLTD,6,2018,2146909000.0,6060339000,1039986000,0.6457444047271943,0.6457444047271943,0.10530962046842594,22.525031576057078,0.19592798356659585,0.555612066499253,0.8335553452058452,0.7732285731018014,-1650411000.0,3009900000,1187390000,3913430000.0,3610918000,139960000.0,-2673649000,7837707000,1046708000.0,2845202000,638212000,377508000,167760000,Ernst & Young,67000.0,142.0,27800000,3.0,4.0,3.5,4.5,3.0,30.1
EABL,7,2008,14318205000.0,16070277000,2561358000,0.10902562538281076,0.10902562538281076,0.714560676209875,23.500237253635017,0.01960190231941864,0.25429218699203626,4.1029963767661695,0.4946509972632451,2561358000.0,6545346000,315008000,1752072000.0,1595260000,9308635000.0,5997915000,32488112000,32488112000.0,17481103000,11483188000,12316332000,9184385000,KPMG,193510.0,58.0,-124250000,3.0,4.0,3.5,4.5,3.0,29.8
EABL,7,2009,11844750000.0,13320774000,2335019000,0.11080617387548201,0.11080617387548201,0.8539455740334608,23.31259060847855,0.014034694980937294,0.28192511996989306,2.783702036096881,0.3871449760613281,-226339000.0,3635320000,186953000,1476024000.0,1305930000,8660700000.0,5953320000,34407715000,1919603000.0,17328536000,11375216000,11989258000,8609185000,KPMG,196990.0,73.0,-51515000,3.0,4.0,3.5,4.5,3.0,29.8
EABL,7,2010,11151191000.0,11180694000,3885274000,0.9004238913970815,0.4744603956301454,-0.021647314558470163,23.13745437788095,0.013343536635561263,0.017528061162187566,1.0886950915140188,0.2944974486461781,1550255000.0,10928170000,149190000,10067364000.0,10037861000,11707213000.0,2375516000,37965334000,3557619000.0,19142272000,-242032000,5773371000,5672175000,KPMG,200540.0,86.0,-6035038000,3.0,3.5,3.5,4.5,3.0,30.1
EABL,7,2011,10484642000.0,10484642000,4119631000,0.9589246824068958,0.48951585072106096,0.0693176743659917,23.073177356702114,0.03274036443018274,-0.05379972650234111,0.5136011781202712,0.23353677155895874,234357000.0,5163737000,343271000,10053982000.0,10053982000,-1611608000.0,2866387000,44895037000,6929703000.0,22063970000,726771000,5933506000,6252727000,KPMG,291600.0,85.0,7864335000,3.0,3.5,3.5,4.5,3.0,30.1
EABL,7,2012,11102167000.0,45661677000,13880818000,0.7568602878952518,0.7568602878952518,-0.004149234378754858,24.544525205363094,0.006890000995802234,-0.05728765262510335,0.9618466834995839,0.8224044609498844,9761187000.0,14514530000,314609000,34559510000.0,15090274000,-8449524000.0,3091045000,55522166000,10627129000.0,26865119000,-189461000,7124729000,7532888000,KPMG,272560.0,83.0,15982412000,3.0,3.5,3.5,4.5,3.0,30.1
EABL,7,2013,9492444000.0,42999021000,11237125000,0.7792404622421519,0.7792404622421519,-0.007297491726613961,24.484443184938932,0.007266770096928486,-0.03908157515807926,0.8304100470309869,0.7280334564386924,-2643693000.0,11656749000,312464000,33506577000.0,14037341000,-9794137000.0,3260841000,59061875000,3539709000.0,27499315000,-313785000,4344656000,4514452000,KPMG,329190.0,68.0,14308589000,3.0,3.0,3.5,4.5,3.0,30.1
EABL,7,2014,12181159000.0,33362861000,17466895000,1.2293519431681834,0.7710130132878581,0.06148504470285087,24.230709172150547,0.013266488146804915,0.014333983138700086,0.9042385225106686,0.5443249559291222,6229770000.0,17933759000,442608000,41014698000.0,19832996000,-9730145000.0,3100988000,61292176000,2230301000.0,30193626000,2051317000,7134444000,7032179000,KPMG,13000.0,68.0,16762324000,3.5,4.0,3.5,3.5,4.0,17.6
EABL,7,2015,15794602000.0,40263838000,9341851000,0.9529790975217017,0.7083994412796202,0.06878042773766375,24.418719582967114,0.01547768496386261,-0.013295370557011355,0.8077147128050781,0.625016326335339,-8125044000.0,11228333000,623191000,38370596000.0,13901360000,793097000.0,2124872000,64420458000,3128282000.0,32031417000,2769364000,7858224000,7962702000,KPMG,14600.0,68.0,7169605000,3.5,4.0,3.5,3.5,4.0,17.6
EABL,7,2016,16047512000.0,58113357000,8662668000,0.7238584582198547,0.7238584582198547,0.054306189883334396,24.78566137111185,0.011386831430165013,0.01989477702040573,0.46384866875998887,0.9034725014155295,-679183000.0,9785634000,661727000,42065845000.0,21096609000,5805597000.0,2495208000,64322220000,-98238000.0,32211837000,3155915000,10343368000,10137589000,PWC,85500.0,68.0,4331992000,3.5,4.0,3.5,3.5,4.0,17.6
EABL,7,2017,20138708000.0,60621382000,5862696000,0.6677953003446869,0.6677953003446869,0.03531689528292179,24.82791350607272,0.006341392876856552,-0.05892914633451817,0.6680833552497891,0.8629738765598249,-2799972000.0,9028103000,384424000,40482674000.0,13513438000,-2754647000.0,1908780000,70247065000,5924845000.0,31130323000,2140959000,9464281000,10022003000,PWC,113070.0,57.0,12776650000,3.5,4.0,3.5,4.0,4.0,18.0
EABL,7,2018,16281838000.0,66874889000,3825755000,0.7565328594414564,0.7565328594414564,-0.045477114735846515,24.92608938234812,0.005717960892615463,0.16297555689774446,0.3427080732683355,0.9103971295685608,-2036941000.0,6941673000,382388000,50593051000.0,20255353000,7726095000.0,1656329000,73456832000,3209767000.0,32404423000,-3041277000,2460326000,2059353000,PWC,113070.0,57.0,-5666742000,3.5,3.5,3.5,3.5,4.0,18.0
Eveready East Africa Limited,8,2008,366425000.0,837329000,189050000,1.0,0.6955981039315342,0.08959082988884895,20.545727621711627,0.21596887245037494,0.3595404774726261,1.6611539052270141,0.47182103765478184,189050000.0,638114000,180837000,837329000.0,384139000,376108000.0,368464000,1774675000,1774675000.0,438085000,75017000,27855000,17840000,SCG Audits,6500.0,70.0,-358268000,4.0,3.5,3.5,3.0,4.0,18.0
Eveready East Africa Limited,8,2009,394696000.0,997672000,223133000,1.2677012084131858,0.762151947095597,0.0683912147479332,20.72093512294146,0.19912355964685788,0.31988548883756734,1.5056609917906152,0.6064163900527172,34083000.0,795254000,198660000,1264750000.0,528176000,-108523000.0,405841000,1645193000,-129482000.0,459663000,68232000,41568000,28271000,SCG Audits,6500.0,72.0,136794000,3.5,3.0,3.5,2.0,3.5,18.0
Eveready East Africa Limited,8,2010,403399000.0,1195824000,243711000,0.6626602242470464,0.6626602242470464,0.06073887127202665,20.902101324455533,0.18816983101192147,0.4098060490980605,1.4105120411223728,0.7313434113751647,20578000.0,943397000,225018000,792425000.0,668833000,-73829000.0,327851000,1635106000,-10087000.0,396079000,72633000,14746000,8703000,SCG Audits,7150.0,77.0,82532000,4.0,3.0,3.5,3.0,3.5,18.0
Eveready East Africa Limited,8,2011,279405000.0,1010864000,188339000,0.7235978331407588,0.7235978331407588,-0.04323727029550958,20.734071247659127,0.19912273065417307,0.2841323726386772,1.1153938713914986,0.7352556320812424,-55372000.0,727664000,201286000,731459000.0,652383000,31780000.0,317070000,1374847000,-260259000.0,"268, 436000",-43707000,-173208000,-123994000,SCG Audits,7150.0,66.0,-155774000,4.0,3.0,3.5,3.0,3.0,18.0
Eveready East Africa Limited,8,2012,349489000.0,1144374000,176710000,0.6946024638798155,0.6946024638798155,0.059505895799799716,20.858123599553235,0.15941291920298784,-0.016977682328699537,1.2614978916724324,0.8323997355230511,-11629000.0,869688000,182428000,794885000.0,689409000,-54064000.0,358389000,1374789000,-58000.0,314568000,68097000,68914000,70084000,SCG Audits,7150.0,66.0,124148000,4.0,3.0,3.5,3.5,3.5,18.5
Eveready East Africa Limited,8,2013,393593000.0,933687000,205727000,0.5784529505069687,0.5784529505069687,0.10765813382857424,20.654651822255587,0.19135427611180192,0.24683220055329758,1.5581359917409872,0.6596653231076837,29017000.0,685209000,178665000,540094000.0,439762000,219943000.0,245392000,1415395000,40606000.0,341141000,100519000,58558000,44104000,SCG Audits,1093.0,84.0,-175839000,4.0,3.0,3.5,3.5,3.5,17.7
Eveready East Africa Limited,8,2014,232181000.0,942129000,224576000,0.7535571031143293,0.7535571031143293,0.07452694906960725,20.663652765840006,0.028164932827670096,0.30024290105543733,1.347046422744709,0.7790755078802373,18849000.0,768688000,26535000,709948000.0,570647000,-121466000.0,261867000,1209291000,-206104000.0,329496000,70214000,-232605000,-162767000,SCG Audits,1875.0,122.0,-41301000,4.0,3.0,3.5,3.5,3.5,10.0
Eveready East Africa Limited,8,2015,838407000.0,1543025000,209152000,0.45664717033100566,0.45664717033100566,0.014351031253544175,21.15701061239968,0.017128692017303673,0.2667656458391001,1.0189010171440342,1.3720875845425233,-15424000.0,662843000,26430000,704618000.0,650547000,14174000.0,285905000,1124582000,-84709000.0,232120000,22144000,-79478000,-58276000,SCG Audits,1884.7,121.0,-72450000,2.5,3.5,3.0,4.0,3.0,
Eveready East Africa Limited,8,2016,483908000.0,1078096000,94805000,1.0,0.6902005372585474,-0.19087354001869963,20.7984623592715,0.016967876701147206,0.1694709291456347,0.449944562229538,1.9484449071137209,-114347000.0,263371000,18293000,1078096000.0,585341000,-117750000.0,355968000,553311000,-571271000.0,128295000,-205780000,-278148000,-231010000,Sappor & Agyekwena,12349.0,121.0,-113260000,2.5,3.5,3.0,4.0,3.0,
Eveready East Africa Limited,8,2017,547822000.0,771104000,149235000,1.0,0.5846453857153472,0.3163788542142175,20.463333812184366,0.012076192057102544,-0.0668001592450837,2.687583650057127,2.2751061425481884,54430000.0,576312000,9312000,771104000.0,214435000,-249992000.0,330468000,338931000,-214380000.0,87321000,243961000,253697000,270644000,Sappor & Agyekwena,22000.0,121.0,520636000,2.5,3.5,3.0,4.0,3.0,
Eveready East Africa Limited,8,2018,437667000.0,573768000,155161000,1.0,0.5672811401622447,-0.28890945469248897,20.16773569139594,0.013230086027802178,0.3336539392179636,2.532462633787543,2.2793897981884634,5926000.0,322266000,7591000,573768000.0,127254000,-175128000.0,217510000,251720000,-87211000.0,31612000,-165767000,-165312000,-110155000,Sappor & Agyekwena,22000.0,121.0,64973000,2.5,3.5,3.0,4.0,3.0,
Kengen Company Ltd,9,2008,68125174000.0,106993551000,5413807000,0.3632777549368373,0.3632777549368373,0.03615241258793252,25.39603439856391,0.8582049024618316,-1.9526556707967688,1.344506409130462,6.649046522081168,5413807000.0,10655138000,91822390000,38868377000.0,7924944000,6411855000.0,12557479000,16091563000,16091563000.0,16091563000,3868075000,1628854000,4809445000,Ernest & Young ,352000.0,107.0,-1602410000,2.5,3.5,3.0,4.5,3.0,
Kengen Company Ltd,9,2009,66980112000.0,112945160000,6001134000,0.4069678417384153,0.4069678417384153,0.04703698679961142,25.450168228123353,0.8207470333390116,0.5454817207279358,2.19329323046357,8.329535408827356,587327000.0,12869681000,92699405000,45965048000.0,5867743000,4619532000.0,8246999000,13559599000,-2531964000.0,13559599000,5312600000,4556281000,2070913000,Ernest & Young ,352000.0,108.0,-2548619000,2.5,3.5,2.5,4.5,3.0,21.8
Kengen Company Ltd,9,2010,70530868000.0,150566886000,9022147000,0.5315645433485289,0.5315645433485289,0.021428642683093014,25.73767324765686,0.6789725597433157,0.21231427717143947,4.713096976031645,13.08089410633457,3021013000.0,32849414000,102230784000,80036018000.0,6969815000,2125123000.0,8630828000,11510443000,-2049156000.0,11510443000,3226444000,2484953000,1957362000,Ernest & Young ,500000.0,165.0,-167761000,2.5,3.5,2.5,4.5,3.0,21.8
Kengen Company Ltd,9,2011,69418587000.0,160993290000,13954658000,0.5688106814886509,0.5688106814886509,0.025324484020420975,25.80462852404373,0.7254117795841056,0.4303078322365115,1.735785774612265,10.576289231128223,4932511000.0,19539034000,116786429000,91574703000.0,11256593000,4512526000.0,10013507000,15222096000,3711653000.0,15222096000,4077072000,3651307000,2080121000,Ernest & Young ,434400.0,118.0,-2432405000,2.5,3.5,2.5,3.5,3.0,21.4
Kengen Company Ltd,9,2012,70069551000.0,163144873000,18616949000,0.5682029921957769,0.5695152643234991,0.043013904580378695,25.817904434423006,0.739616861879564,0.30223302242910716,1.4857762741403766,9.35660564140472,4662291000.0,22288066000,120664699000,92699405000.0,15000957000,3050306000.0,10266022000,17436331000,2214235000.0,17436331000,7017498000,4045190000,2822600000,Ernest & Young ,449000.0,88.0,-227706000,2.5,3.0,2.5,3.0,3.0,20.9
Kengen Company Ltd,9,2013,73958516000.0,188673282000,17406493000,0.5418402802787943,0.5802326474990251,0.03759873112293663,25.96328268947101,0.8119934596780906,-0.2826877794049167,1.421849007298235,10.646159459281336,-1210456000.0,25127810000,153201471000,102230784000.0,17672629000,22962649000.0,10575209000,17722192000,285861000.0,17722192000,7093876000,4093074000,5250136000,Deloitte & Touche,507300.0,121.0,-17712513000,2.5,2.5,2.5,3.0,3.0,21.0
Kengen Company Ltd,9,2014,76709673000.0,250205524000,16398493000,0.46676199283274017,0.6035595952211998,0.026959704534740808,26.24554851307283,0.8362558014506506,0.32026013793342295,1.0966181883804913,13.531336656171188,-1008000000.0,27630643000,209235821000,116786429000.0,25196229000,12107019000.0,11812473000,18490821000,768629000.0,18490821000,6745467000,4157948000,2826323000,Deloitte & Touche,514500.0,115.0,-9280696000,2.5,2.5,2.5,3.0,3.0,21.0
Kengen Company Ltd,9,2015,14159409100.0,342519995000,16835787000,0.5866107291050264,0.9341684055692968,0.03311219539168801,26.559595872506716,0.8915647800356882,-0.3253522549796249,0.9505782324560621,11.693534849598683,437294000.0,21368973000,305378764000,200925904000.0,22479973000,12525691000.0,12136767000,29291399000,10800578000.0,29957301000,11341589000,8690012000,11517327000,Deloitte & Touche,59370.0,113.0,-1008364000,2.5,2.5,2.5,3.0,3.0,21.0
Kengen Company Ltd,9,2016,172742682000.0,367248796000,13971367000,0.5296303653504694,0.5296303653504694,0.04430550944542783,26.62930537357433,0.8738843625780056,0.40132584709363706,1.204857004586956,10.089389564792445,-2864420000.0,21916420000,320932980000,194506114000.0,18190059000,29256013000.0,12115041000,36399506000,7108107000.0,38609556000,16271145000,11264044000,6743492000,PWC,72000.0,111.0,-22512521000,2.5,3.5,3.5,4.0,3.0,33.2
Kengen Company Ltd,9,2017,183162785000.0,377196543000,20381619000,0.5144102235316615,0.5144102235316615,0.03634500170909573,26.65603222276446,0.8585533696155853,0.21473984049140604,1.4750947298232333,10.91491600313526,6410252000.0,29639369000,323843363000,194033758000.0,20093197000,9299480000.0,12486436000,34557897000,-1841609000.0,35348899000,13709209000,11533924000,9057131000,PWC,80000.0,109.0,-242349000,2.5,4.0,3.5,4.5,3.0,33.2
Kengen Company Ltd,9,2018,190103625000.0,379353005000,25243072000,0.49887407640279535,0.49887407640279535,0.03016092623281052,26.661733020143696,0.8648473998512283,0.32819759316509084,1.5044469502542162,8.376150428155125,4861453000.0,31412067000,328082460000,189249380000.0,20879478000,17509821000.0,13518932000,45289660000,10731763000.0,35883633000,11441638000,11745467000,7890633000,PWC,80000.0,117.0,-9619188000,2.5,4.0,3.5,4.5,3.0,33.2
ECG,10,2008,23881922000.0,59812122000,13159424000,0.600717693981832,0.600717693981832,0.05888505343448607,24.8144741863904,0.6507931118043262,0.3554890992944916,1.1208104032980692,1.428005983230681,13159424000.0,20754879000,38925317000,35930200000.0,18517743000,3454314000.0,38363024000,41885064000,41885064000.0,18090727000,3522040000,2738309000,1764870000,Ernst &Young,101200.0,108.0,-1689444000,2.5,4.0,3.5,4.0,3.0,32.4
ECG,10,2009,65208529000.0,71563808000,8716239000,0.6248374178187946,0.4067868121648909,0.07929443888732136,24.993855308257192,0.6983258772367172,0.32563739000630015,1.1456210934523219,1.9628669794744025,-4443185000.0,21257075000,49974859000,44715745000.0,18555066000,15180427000.0,13570397000,36458817000,-5426247000.0,18090727000,5674612000,4782433000,3225094000,Ernst &Young,101200.0,120.0,-11955333000,3.0,4.0,3.5,4.5,3.0,27.4
ECG,10,2010,73166794000.0,80213470000,8416960000,0.641695253926803,0.4129721760447862,0.07417036066386357,25.107957292828218,0.07538823591598767,0.3402452743736549,1.0478167906529254,2.051113658463104,-299279000.0,19610149000,6047152000,51472603000.0,18715246000,11861409000.0,14977145000,39107277000,2648460000.0,19319989000,5949462000,5632957000,3716370000,Ernst &Young,107270.0,85.0,-8145039000,3.0,4.0,3.5,4.5,3.0,30.1
ECG,10,2011,39606376000.0,121171515000,16273419000,0.6114657145286992,0.651654682159991,0.0584497684955082,25.520472858206503,0.6981060606529513,0.3253822574231972,1.2495569668108766,1.6563889905655358,7856459000.0,35150676000,84590569000,74092227000.0,28130511000,14633250000.0,17694951000,73154021000,34046744000.0,23364444000,7082447000,6254751000,4219566000,Ernst &Young,118000.0,110.0,-10413684000,3.0,4.0,3.5,4.5,3.0,29.8
ECG,10,2012,43511553000.0,134131983000,14211800000,0.5834410350885515,0.6426732699318786,0.058215198384116935,25.62209009991574,0.7878163554772765,0.4572372601197669,0.8972775125291805,1.4021386160315585,-2061619000.0,28159384000,105671370000,78258103000.0,31383138000,13174166000.0,19679846000,95662427000,22508406000.0,25700248000,7808520000,8506693000,4617116000,Deloitte & Touche,130000.0,118.0,-8557050000,3.0,4.0,3.5,4.5,3.0,29.8
ECG,10,2013,47149807000.0,184212535000,18131454000,0.6567141644296899,0.719554697668972,0.048528782256864335,25.93935600948374,0.7732560924803515,0.4755774182683593,0.9704912188097586,2.0719076582326417,3919654000.0,37727982000,142443465000,120974981000.0,38875140000,15905704000.0,20984477000,88909626000,-6752801000.0,26732002000,8939610000,6570497000,3445717000,Deloitte & Touche,130000.0,102.0,-12459987000,3.0,3.5,3.5,4.5,3.0,30.1
ECG,10,2014,54205569000.0,220109352000,25256561000,0.6688633066349675,0.7308944272363098,0.0680891877779005,26.117390314353536,0.7392415021057351,0.3669382543013741,1.032020547608683,2.0884089461171067,7125107000.0,50411859000,162713968000,147223069000.0,48847728000,19339123000.0,22682728000,105395714000,16486088000.0,32755309000,14987067000,10198427000,6456234000,Deloitte & Touche,139700.0,114.0,-12882889000,3.0,3.5,3.5,4.5,3.0,30.1
ECG,10,2015,59204080000.0,272286082000,25823284000,0.7825666315180957,0.7825666315180957,0.058165102981650015,26.330119122576527,0.7209378039381389,0.3934865860360414,1.4487644756434446,2.550366166722202,566723000.0,66062475000,196301330000,213082002000.0,45599182000,27610077000.0,24216608000,106763525000,1367811000.0,33648165000,15837548000,12253574000,7431957000,Deloitte & Touche,166000.0,118.0,-20178120000,3.0,3.5,3.5,4.5,3.0,30.1
